id_oblig,id_cli,cod_prod,vr_aprobado,vr_desembolsado,sdo_capital,vr_cuota,fec_desembolso,fec_venc,dias_mora_act,num_cuotas_pend,calif_riesgo
OBL0012069,CLI0006120,PROD006,14127101.0,12240675.0,6425493.0,255014.0,2024-01-03,2027-12-13,0,22.0,A
OBL0012070,CLI0007424,PROD001,7822347.0,6656504.0,2624491.0,138677.0,2024-05-25,2028-05-04,0,29.0,A
OBL0012071,CLI0001868,PROD012,12469724.0,11371521.0,9484053.0,473813.0,2024-01-12,2026-01-01,0,3.0,A
OBL0012072,CLI0002126,PROD014,36660980.0,36556819.0,33070775.0,1523201.0,2024-09-09,2026-08-30,12,,B
OBL0012073,CLI0000194,PROD005,18945327.0,16506105.0,9005970.0,275102.0,2024-12-06,2029-11-10,0,27.0,A
OBL0012074,CLI0006081,PROD012,6830125.0,6573297.0,4924274.0,273887.0,2024-07-29,2026-07-19,0,6.0,A
OBL0012075,CLI0007905,PROD002,15945420.0,14558760.0,13596982.0,242646.0,2024-05-01,2029-04-05,0,,A
OBL0012076,CLI0004262,PROD002,42298021.0,40876270.0,4822691.0,681271.0,2024-06-12,2029-05-17,2,52.0,B
OBL0012077,CLI0006875,PROD008,43905489.0,40595713.0,5462950.0,3382976.0,2024-06-20,2025-06-15,17,10.0,B
OBL0012078,CLI0003560,PROD002,42800037.0,38805851.0,36387445.0,646764.0,2024-04-03,2029-03-08,0,3.0,A
OBL0012079,CLI0008732,PROD012,29064755.0,27420831.0,13555265.0,1142535.0,2024-02-19,2026-02-08,0,12.0,A
OBL0012080,CLI0002979,PROD014,14630692.0,13337897.0,7849850.0,555746.0,2024-08-25,2026-08-15,11,9.0,B
OBL0012081,CLI0003361,PROD014,32822675.0,30528865.0,14224481.0,1272036.0,2024-01-19,2026-01-08,-3,12.0,A
OBL0012082,CLI0002324,PROD012,17128294.0,15720305.0,6893036.0,655013.0,2024-01-17,2026-01-06,0,13.0,A
OBL0012083,CLI0007306,PROD015,15069821.0,13159371.0,11970505.0,219323.0,2024-09-01,2029-08-06,0,5.0,A
OBL0012084,CLI0002360,PROD010,44343272.0,43226866.0,19570787.0,1200746.0,2024-05-07,2027-04-22,33,19.0,C
OBL0012085,CLI0006843,PROD015,2658071.0,2409868.0,1645653.0,40164.0,2024-01-06,2028-12-10,0,19.0,A
OBL0012086,CLI0003396,PROD009,39068235.0,38971882.0,34581508.0,1082552.0,2024-02-02,2027-01-17,0,4.0,A
OBL0012087,CLI0004816,PROD002,15054879.0,14776263.0,9970066.0,246271.0,2024-11-27,2029-11-01,0,19.0,
OBL0012088,CLI0005894,PROD002,11214555.0,9778817.0,8407652.0,162980.0,2024-06-10,2029-05-15,0,8.0,A
OBL0012089,CLI0004390,PROD007,19976985.0,19624559.0,2069154.0,545127.0,2024-08-17,2027-08-02,0,32.0,A
OBL0012090,CLI0008945,PROD002,41204513.0,38785379.0,30136329.0,646423.0,2024-11-26,2029-10-31,0,13.0,A
OBL0012091,CLI0001214,PROD006,9205789.0,7844243.0,994219.0,163422.0,2024-05-18,2028-04-27,0,41.0,A
OBL0012092,CLI0009706,PROD008,37804354.0,34430188.0,29452548.0,2869182.0,2024-01-18,2025-01-12,0,1.0,A
OBL0012093,CLI0000087,PROD004,40078854.0,35944034.0,9703022.0,998445.0,2024-01-01,2026-12-16,0,26.0,
OBL0012094,CLI0008225,PROD007,24993650.0,24119628.0,8693873.0,669990.0,2024-08-30,2027-08-15,0,23.0,A
OBL0012095,CLI0008605,PROD014,3134363.0,2898525.0,564503.0,120772.0,2024-05-14,2026-05-04,0,19.0,A
OBL0012096,CLI0000229,PROD013,10348100.0,8996194.0,944973.0,749683.0,2024-10-27,2025-10-22,0,10.0,A
OBL0012097,CLI0004703,PROD010,11478884.0,10337853.0,2166538.0,287163.0,2024-11-04,2027-10-20,0,28.0,A
OBL0012098,CLI0007302,PROD008,43445708.0,39537564.0,24793901.0,3294797.0,2024-07-24,2025-07-19,345,,E
OBL0012099,CLI0002720,PROD002,42860417.0,37961030.0,10494628.0,632684.0,2024-05-11,2029-04-15,0,43.0,A
OBL0012100,CLI0005990,PROD001,42103098.0,36194304.0,1307740.0,754048.0,2024-01-05,2027-12-15,0,46.0,A
OBL0012101,CLI0007166,PROD012,4879223.0,4822080.0,3731785.0,200920.0,2024-10-07,2026-09-27,19,5.0,B
OBL0012102,CLI0003500,PROD008,3937398.0,3459821.0,779509.0,288318.0,2024-03-28,2025-03-23,0,9.0,A
OBL0012103,CLI0009495,PROD013,29436741.0,26009975.0,11866145.0,2167498.0,2024-06-11,2025-06-06,0,6.0,A
OBL0012104,CLI0009639,PROD009,4488822.0,4435681.0,1908899.0,123213.0,2024-12-18,2027-12-03,66,,D
OBL0012105,CLI0003599,PROD011,14420236.0,13435294.0,5590096.0,559804.0,2024-11-09,2026-10-30,25,14.0,
OBL0012106,CLI0008058,PROD011,20728884.0,17746627.0,8514538.0,739443.0,2024-07-21,2026-07-11,0,12.0,A
OBL0012107,CLI0006319,PROD012,11793529.0,10968143.0,6396020.0,457006.0,2024-05-05,2026-04-25,0,10.0,A
OBL0012108,CLI0007154,PROD015,38687164.0,35697059.0,17430761.0,594951.0,2024-02-07,2029-01-11,0,30.0,A
OBL0012109,CLI0002005,PROD010,6848412.0,6067474.0,1211948.0,168541.0,2024-02-03,2027-01-18,0,28.0,A
OBL0012110,CLI0009736,PROD014,12069035.0,10649462.0,5237348.0,443728.0,2024-07-24,2026-07-14,54,12.0,C
OBL0012111,CLI0000150,PROD003,37054865.0,37031806.0,17749295.0,1028661.0,2024-02-04,2027-01-19,0,18.0,A
OBL0012112,CLI0000714,PROD010,39490396.0,36651326.0,15300862.0,1018092.0,2024-11-04,2027-10-20,84,20.0,D
OBL0012113,CLI0004905,PROD013,29534399.0,26664068.0,23018407.0,2222006.0,2024-10-21,2025-10-16,0,1.0,A
OBL0012114,CLI0007394,PROD012,37350727.0,32424191.0,12292974.0,1351008.0,2024-01-02,2025-12-22,0,14.0,A
OBL0012115,CLI0001886,PROD006,25127383.0,24794048.0,13890811.0,516543.0,2024-01-31,2028-01-10,0,21.0,A
OBL0012116,CLI0003937,PROD006,26193547.0,25421072.0,18963864.0,529606.0,2024-07-15,2028-06-24,0,12.0,A
OBL0012117,CLI0005781,PROD008,26043588.0,24919534.0,17116752.0,2076628.0,2024-03-05,2025-02-28,0,3.0,A
OBL0012118,CLI0000754,PROD012,33095947.0,31300324.0,20271802.0,1304180.0,2024-11-28,2026-11-18,0,8.0,A
OBL0012119,CLI0003982,PROD015,6983919.0,6081237.0,412380.0,101354.0,2024-01-21,2028-12-25,0,55.0,A
OBL0012120,CLI0003064,PROD002,31648383.0,30352701.0,13713139.0,505878.0,2024-05-04,2029-04-08,0,32.0,A
OBL0012121,CLI0001347,PROD003,8407481.0,8285584.0,4688115.0,230155.0,2024-08-06,2027-07-22,0,15.0,A
OBL0012122,CLI0005654,PROD005,48470891.0,43835325.0,11088576.0,730589.0,2024-12-20,2029-11-24,0,44.0,A
OBL0012123,CLI0007251,PROD006,10501030.0,9887778.0,5649386.0,205995.0,2024-11-02,2028-10-12,0,20.0,A
OBL0012124,CLI0007669,PROD007,19385082.0,19066876.0,6473.0,529635.0,2024-08-16,2027-08-01,39,35.0,
OBL0012125,CLI0008767,PROD010,27153898.0,23476448.0,8699883.0,652124.0,2024-07-11,2027-06-26,13,22.0,B
OBL0012126,CLI0008694,PROD008,44597573.0,39935922.0,17304702.0,3327994.0,2024-01-13,2025-01-07,0,6.0,A
OBL0012127,CLI0003967,PROD011,32041395.0,28406493.0,10014340.0,1183604.0,2024-04-25,2026-04-15,0,15.0,A
OBL0012128,CLI0005712,PROD013,11887174.0,11733207.0,6086820.0,977767.0,2024-03-11,2025-03-06,0,5.0,A
OBL0012129,CLI0008122,PROD010,24941819.0,21608294.0,14010379.0,600230.0,2024-05-30,2027-05-15,40,12.0,C
OBL0012130,CLI0008349,PROD015,38109320.0,32735219.0,20822410.0,545587.0,2024-06-02,2029-05-07,0,21.0,A
OBL0012131,CLI0008035,PROD011,1300427.0,1114138.0,1060302.0,46422.0,2024-12-20,2026-12-10,0,1.0,A
OBL0012132,CLI0007430,PROD009,22172192.0,19534544.0,3286989.0,542626.0,2024-05-11,2027-04-26,0,29.0,A
OBL0012133,CLI0007530,PROD009,11046503.0,10904050.0,4403372.0,302890.0,2024-11-08,2027-10-24,0,21.0,
OBL0012134,CLI0007054,PROD005,32654325.0,28744788.0,12768715.0,479080.0,2024-03-26,2029-02-28,0,33.0,A
OBL0012135,CLI0005258,PROD001,23507257.0,22353353.0,16360510.0,465695.0,2024-12-24,2028-12-03,68,12.0,D
OBL0012136,CLI0001075,PROD009,36423503.0,33206113.0,25775291.0,922392.0,2024-10-28,2027-10-13,0,,A
OBL0012137,CLI0005884,PROD009,45696968.0,39395599.0,6771031.0,1094322.0,2024-03-12,2027-02-25,0,29.0,A
OBL0012138,CLI0001254,PROD010,45887622.0,40412474.0,29644731.0,1122569.0,2024-09-08,2027-08-24,83,,D
OBL0012139,CLI0009183,PROD010,28460802.0,27706695.0,25514438.0,769630.0,2024-11-12,2027-10-28,0,2.0,A
OBL0012140,CLI0007572,PROD002,7086299.0,6865366.0,4230454.0,114423.0,2024-09-15,2029-08-20,28,23.0,B
OBL0012141,CLI0002164,PROD001,46038046.0,45192026.0,188279.0,941501.0,2024-06-25,2028-06-04,0,47.0,A
OBL0012142,CLI0004441,PROD011,38583801.0,34938718.0,29991302.0,1455780.0,2024-01-05,2025-12-25,0,3.0,A
OBL0012143,CLI0006233,PROD008,43068318.0,37026458.0,2031364.0,3085538.0,2024-05-12,2025-05-07,0,11.0,A
OBL0012144,CLI0007778,PROD006,10815379.0,10070274.0,41190.0,209797.0,2024-07-17,2028-06-26,0,,A
OBL0012145,CLI0009731,PROD010,37516263.0,35936182.0,25776447.0,998227.0,2024-07-24,2027-07-09,66,10.0,D
OBL0012146,CLI0002157,PROD004,4499955.0,3877867.0,528417.0,107719.0,2024-10-15,2027-09-30,-3,,A
OBL0012147,CLI0002849,PROD010,31964721.0,30218711.0,6188195.0,839409.0,2024-07-17,2027-07-02,12,28.0,B
OBL0012148,CLI0004565,PROD004,2425168.0,2062532.0,100055.0,57293.0,2024-12-02,2027-11-17,0,34.0,A
OBL0012149,CLI0003539,PROD002,9538724.0,8683534.0,1169727.0,144726.0,2024-05-11,2029-04-15,0,51.0,A
OBL0012150,CLI0001847,PROD001,43281555.0,37489078.0,17329245.0,781022.0,2024-01-13,2027-12-23,0,,A
OBL0012151,CLI0008541,PROD014,40889594.0,40262319.0,3741676.0,1677597.0,2024-07-17,2026-07-07,0,21.0,A
OBL0012152,CLI0009437,PROD004,38890381.0,34512953.0,15053037.0,958693.0,2024-09-02,2027-08-18,16,20.0,B
OBL0012153,CLI0003244,PROD015,25269927.0,23646070.0,12500269.0,394101.0,2024-08-01,2029-07-06,0,28.0,A
OBL0012154,CLI0004328,PROD005,20042656.0,18384381.0,16949048.0,306406.0,2024-06-26,2029-05-31,83,4.0,D
OBL0012155,CLI0009382,PROD012,21203156.0,20230479.0,15463524.0,842937.0,2024-09-02,2026-08-23,26,5.0,B
OBL0012156,CLI0006812,PROD011,24135057.0,21664766.0,10978454.0,902699.0,2024-01-12,2026-01-01,0,11.0,A
OBL0012157,CLI0009004,PROD003,28316279.0,24976520.0,22606610.0,693792.0,2024-12-19,2027-12-04,0,3.0,A
OBL0012158,CLI0001430,PROD001,17928135.0,17879382.0,10706899.0,372487.0,2024-11-27,2028-11-06,0,19.0,A
OBL0012159,CLI0000040,PROD014,21698283.0,21269689.0,20439310.0,886237.0,2024-11-16,2026-11-06,0,0.0,A
OBL0012160,CLI0004093,PROD005,29135490.0,27267047.0,14534490.0,454451.0,2024-02-25,2029-01-29,0,28.0,A
OBL0012161,CLI0004513,PROD013,32084397.0,31294744.0,6499965.0,2607895.0,2024-05-10,2025-05-05,0,9.0,A
OBL0012162,CLI0000995,PROD015,38768915.0,35598031.0,20006217.0,593301.0,2024-11-23,2029-10-28,25,26.0,B
OBL0012163,CLI0002990,PROD007,4458556.0,4034145.0,2911638.0,112060.0,2024-04-23,2027-04-08,0,10.0,A
OBL0012164,CLI0003901,PROD003,41862744.0,37691967.0,3260624.0,1046999.0,2024-02-27,2027-02-11,0,32.0,A
OBL0012165,CLI0002431,PROD013,45173959.0,38471946.0,28803479.0,3205996.0,2024-02-16,2025-02-10,46,3.0,C
OBL0012166,CLI0000924,PROD011,33775143.0,30307396.0,13932542.0,1262808.0,2024-11-20,2026-11-10,46,12.0,C
OBL0012167,CLI0002710,PROD001,32273569.0,27519733.0,17942456.0,573328.0,2024-02-20,2028-01-30,0,16.0,A
OBL0012168,CLI0008915,PROD012,49304813.0,45637184.0,25588067.0,1901549.0,2024-12-26,2026-12-16,83,10.0,D
OBL0012169,CLI0004252,PROD014,9028394.0,7983395.0,7416529.0,332641.0,2024-06-10,2026-05-31,63,1.0,D
OBL0012170,CLI0002345,PROD011,32340790.0,30785690.0,11577047.0,1282737.0,2024-12-20,2026-12-10,51,14.0,C
OBL0012171,CLI0002648,PROD001,15834929.0,14103505.0,1980012.0,293823.0,2024-12-24,2028-12-03,33,41.0,C
OBL0012172,CLI0006440,PROD002,31205583.0,27454069.0,15930083.0,457568.0,2024-12-14,2029-11-18,49,25.0,C
OBL0012173,CLI0003036,PROD011,49093708.0,46601614.0,8442257.0,1941734.0,2024-04-07,2026-03-28,0,19.0,A
OBL0012174,CLI0004219,PROD010,23070723.0,22711248.0,21707784.0,630868.0,2024-01-10,2026-12-25,87,1.0,D
OBL0012175,CLI0008053,PROD004,7752286.0,7328406.0,2389114.0,203567.0,2024-03-14,2027-02-27,0,24.0,A
OBL0012176,CLI0006127,PROD010,6294974.0,5767716.0,3072282.0,160214.0,2024-07-25,2027-07-10,76,16.0,D
OBL0012177,CLI0007258,PROD008,4953034.0,4622776.0,48284.0,385231.0,2024-02-22,2025-02-16,0,11.0,A
OBL0012178,CLI0005512,PROD001,44367748.0,40220961.0,15635400.0,837937.0,2024-10-29,2028-10-08,0,29.0,A
OBL0012179,CLI0000250,PROD010,37419398.0,32894737.0,22523682.0,913743.0,2024-04-17,2027-04-02,0,11.0,A
OBL0012180,CLI0000712,PROD008,2702115.0,2422742.0,1127828.0,201895.0,2024-07-23,2025-07-18,0,6.0,A
OBL0012181,CLI0004261,PROD008,15080753.0,13938679.0,5089132.0,1161557.0,2024-08-29,2025-08-24,230,7.0,E
OBL0012182,CLI0001129,PROD001,6238518.0,5546075.0,1150600.0,115543.0,2024-03-09,2028-02-17,0,38.0,
OBL0012183,CLI0003821,PROD009,47864512.0,42995109.0,25053380.0,1194309.0,2024-04-27,2027-04-12,12,15.0,B
OBL0012184,CLI0002796,PROD003,25032402.0,22786767.0,16337208.0,632966.0,2024-06-29,2027-06-14,0,10.0,A
OBL0012185,CLI0004021,PROD013,34091191.0,32048752.0,24460138.0,2670729.0,2024-01-31,2025-01-25,20,2.0,B
OBL0012186,CLI0009510,PROD010,14708019.0,13142073.0,5822859.0,365058.0,2024-12-10,2027-11-25,0,20.0,A
OBL0012187,CLI0001973,PROD003,27190998.0,23167441.0,21366460.0,643540.0,2024-04-23,2027-04-08,0,2.0,A
OBL0012188,CLI0003685,PROD009,20018335.0,18722049.0,15358318.0,520057.0,2024-04-23,2027-04-08,55,6.0,C
OBL0012189,CLI0008923,PROD014,25670611.0,25269941.0,20461581.0,1052914.0,2024-12-17,2026-12-07,25,4.0,B
OBL0012190,CLI0003039,PROD002,2392821.0,2340477.0,1889152.0,39008.0,2024-02-18,2029-01-22,0,11.0,A
OBL0012191,CLI0009373,PROD010,32086895.0,27967562.0,11849536.0,776877.0,2024-06-29,2027-06-14,13,20.0,B
OBL0012192,CLI0004331,PROD011,42016917.0,36633219.0,11300680.0,1526384.0,2024-09-08,2026-08-29,0,16.0,A
OBL0012193,CLI0008125,PROD008,37429926.0,34116167.0,4656024.0,2843014.0,2024-01-14,2025-01-08,10,10.0,B
OBL0012194,CLI0009807,PROD001,18081432.0,16651471.0,11283938.0,346906.0,2024-06-18,2028-05-28,66,15.0,D
OBL0012195,CLI0005593,PROD006,31063806.0,29222531.0,16816568.0,608803.0,2024-06-02,2028-05-12,118,20.0,E
OBL0012196,CLI0009757,PROD004,29703972.0,26658716.0,18404275.0,740520.0,2024-04-07,2027-03-23,71,11.0,D
OBL0012197,CLI0007108,PROD013,1460888.0,1438262.0,1342596.0,119855.0,2024-05-04,2025-04-29,23,0.0,B
OBL0012198,CLI0001903,PROD005,26638057.0,23512707.0,1202670.0,391878.0,2024-12-16,2029-11-20,0,,A
OBL0012199,CLI0001777,PROD015,19525741.0,17243187.0,1405639.0,287386.0,2024-04-04,2029-03-09,79,55.0,D
OBL0012200,CLI0009714,PROD004,38762259.0,35668316.0,23400775.0,990787.0,2024-05-26,2027-05-11,28,12.0,B
OBL0012201,CLI0002246,PROD013,29290047.0,28983547.0,13966808.0,2415296.0,2024-10-15,2025-10-10,42,6.0,C
OBL0012202,CLI0007832,PROD001,16223625.0,14716072.0,10867722.0,306585.0,2024-06-14,2028-05-24,1,12.0,B
OBL0012203,CLI0003981,PROD007,26811500.0,24999794.0,8995467.0,694439.0,2024-03-29,2027-03-14,0,23.0,A
OBL0012204,CLI0002035,PROD005,8099628.0,7888866.0,2847781.0,131481.0,2024-01-21,2028-12-25,14,38.0,B
OBL0012205,CLI0004949,PROD012,17868719.0,15417665.0,8375213.0,642403.0,2024-03-15,2026-03-05,0,10.0,A
OBL0012206,CLI0002556,PROD003,22390921.0,20489154.0,7276515.0,569143.0,2024-02-10,2027-01-25,37,23.0,C
OBL0012207,CLI0007173,PROD015,49774372.0,47147945.0,19986291.0,785799.0,2024-09-22,2029-08-27,0,34.0,A
OBL0012208,CLI0002610,PROD013,20918478.0,20770669.0,20156526.0,1730889.0,2024-02-19,2025-02-13,53,0.0,C
OBL0012209,CLI0001479,PROD008,45143647.0,41521824.0,28998716.0,3460152.0,2024-08-16,2025-08-11,227,3.0,E
OBL0012210,CLI0006248,PROD011,40574391.0,35654246.0,11057152.0,1485594.0,2024-01-25,2026-01-14,0,,A
OBL0012211,CLI0007135,PROD001,6322141.0,6161006.0,2878328.0,128354.0,2024-11-11,2028-10-21,3,25.0,B
OBL0012212,CLI0007083,PROD011,4504873.0,4193279.0,2804673.0,174720.0,2024-09-23,2026-09-13,0,7.0,A
OBL0012213,CLI0009482,PROD010,5042127.0,4405648.0,2945441.0,122379.0,2024-01-04,2026-12-19,33,11.0,C
OBL0012214,CLI0007665,PROD005,47720946.0,41197261.0,4335665.0,686621.0,2024-12-17,2029-11-21,0,53.0,A
OBL0012215,CLI0006199,PROD006,3203810.0,3070608.0,2377211.0,63971.0,2024-06-29,2028-06-08,0,10.0,A
OBL0012216,CLI0005725,PROD005,19470797.0,17405525.0,816734.0,290092.0,2024-04-13,2029-03-18,27,57.0,B
OBL0012217,CLI0001010,PROD008,5786245.0,5544302.0,1996295.0,462025.0,2024-06-26,2025-06-21,1,7.0,B
OBL0012218,CLI0006652,PROD002,12688201.0,12488313.0,1854054.0,208139.0,2024-06-23,2029-05-28,158,51.0,E
OBL0012219,CLI0008945,PROD009,10740800.0,9717315.0,5375961.0,269925.0,2024-04-23,2027-04-08,0,16.0,A
OBL0012220,CLI0003923,PROD015,19313392.0,18415390.0,14107357.0,306923.0,2024-03-28,2029-03-02,0,14.0,A
OBL0012221,CLI0002989,PROD005,48388361.0,45262591.0,19895247.0,754377.0,2024-04-15,2029-03-20,0,33.0,A
OBL0012222,CLI0008882,PROD003,28275167.0,28064746.0,24675594.0,779576.0,2024-07-14,2027-06-29,19,4.0,B
OBL0012223,CLI0009002,PROD014,35178388.0,31144411.0,8460782.0,1297684.0,2024-02-22,2026-02-11,74,17.0,D
OBL0012224,CLI0009127,PROD001,12745613.0,11789062.0,5094541.0,245605.0,2024-01-03,2027-12-13,166,27.0,E
OBL0012225,CLI0003365,PROD007,15025248.0,14849572.0,13651854.0,412488.0,2024-08-17,2027-08-02,0,2.0,A
OBL0012226,CLI0000687,PROD012,20651018.0,18201348.0,5504958.0,758390.0,2024-10-11,2026-10-01,1,16.0,B
OBL0012227,CLI0008402,PROD015,17805700.0,17108870.0,15707250.0,285148.0,2024-10-23,2029-09-27,0,4.0,A
OBL0012228,CLI0009635,PROD008,40349878.0,38223041.0,4042888.0,3185253.0,2024-07-08,2025-07-03,20,10.0,B
OBL0012229,CLI0008134,PROD010,37997351.0,34464745.0,14173125.0,957354.0,2024-04-13,2027-03-29,0,21.0,A
OBL0012230,CLI0005403,PROD003,34190555.0,29112359.0,19263568.0,808677.0,2024-08-28,2027-08-13,4,12.0,B
OBL0012231,CLI0002734,PROD007,11752269.0,10727210.0,2286565.0,297978.0,2024-02-04,2027-01-19,80,28.0,D
OBL0012232,CLI0004342,PROD001,37255508.0,36135079.0,31831481.0,752814.0,2024-03-11,2028-02-19,0,5.0,A
OBL0012233,CLI0005002,PROD006,17131778.0,16294177.0,10661780.0,339462.0,2024-07-11,2028-06-20,0,16.0,A
OBL0012234,CLI0006256,PROD011,3853823.0,3412959.0,310670.0,142207.0,2024-05-16,2026-05-06,0,21.0,A
OBL0012235,CLI0000090,PROD003,29877345.0,29212839.0,28922948.0,811468.0,2024-08-18,2027-08-03,0,0.0,
OBL0012236,CLI0003606,PROD002,34092941.0,30160775.0,19402045.0,502680.0,2024-09-05,2029-08-10,6,21.0,B
OBL0012237,CLI0006395,PROD011,3766178.0,3601734.0,3207349.0,150072.0,2024-04-30,2026-04-20,0,2.0,A
OBL0012238,CLI0004688,PROD013,16854274.0,15621107.0,11747056.0,1301759.0,2024-01-13,2025-01-07,0,2.0,
OBL0012239,CLI0002184,PROD010,24033085.0,21949458.0,10905238.0,609707.0,2024-03-15,2027-02-28,48,18.0,C
OBL0012240,CLI0006283,PROD008,22496727.0,21900294.0,4653457.0,1825024.0,2024-01-23,2025-01-17,86,9.0,D
OBL0012241,CLI0006053,PROD010,23536246.0,22983943.0,20577546.0,638443.0,2024-12-14,2027-11-29,0,3.0,A
OBL0012242,CLI0002117,PROD003,28415000.0,26800175.0,3624263.0,744449.0,2024-11-20,2027-11-05,62,31.0,D
OBL0012243,CLI0007271,PROD004,29104376.0,27221532.0,1322141.0,756154.0,2024-11-04,2027-10-20,0,34.0,A
OBL0012244,CLI0007684,PROD008,34806286.0,30463120.0,14423227.0,2538593.0,2024-01-25,2025-01-19,6,6.0,B
OBL0012245,CLI0001742,PROD011,36981399.0,33758360.0,22153691.0,1406598.0,2024-11-13,2026-11-03,22,8.0,B
OBL0012246,CLI0006121,PROD007,2924837.0,2871194.0,916164.0,79755.0,2024-06-19,2027-06-04,0,24.0,A
OBL0012247,CLI0000398,PROD003,13848136.0,13718743.0,7571275.0,381076.0,2024-02-03,2027-01-18,78,16.0,D
OBL0012248,CLI0006198,PROD013,48939786.0,43462219.0,42009975.0,3621852.0,2024-10-31,2025-10-26,16,0.0,B
OBL0012249,CLI0003478,PROD008,42768797.0,39324987.0,23265614.0,3277082.0,2024-12-05,2025-11-30,16,4.0,B
OBL0012250,CLI0001765,PROD015,34338155.0,31112519.0,25705139.0,518542.0,2024-06-07,2029-05-12,48,10.0,C
OBL0012251,CLI0005192,PROD008,40661519.0,40541129.0,415770.0,3378427.0,2024-07-11,2025-07-06,43,11.0,C
OBL0012252,CLI0001262,PROD009,47793364.0,44310092.0,22307561.0,1230836.0,2024-10-31,2027-10-16,176,17.0,E
OBL0012253,CLI0008801,PROD009,26726171.0,24422571.0,12052489.0,678405.0,2024-01-25,2027-01-09,174,18.0,E
OBL0012254,CLI0004470,PROD008,38446607.0,36742979.0,10772281.0,3061915.0,2024-12-30,2025-12-25,0,8.0,A
OBL0012255,CLI0008403,PROD002,49684977.0,48083125.0,37153252.0,801385.0,2024-07-17,2029-06-21,0,13.0,A
OBL0012256,CLI0000273,PROD005,18250922.0,17387233.0,10446180.0,289787.0,2024-10-18,2029-09-22,26,23.0,B
OBL0012257,CLI0009459,PROD001,46405561.0,44142828.0,26461791.0,919642.0,2024-04-06,2028-03-16,18,19.0,B
OBL0012258,CLI0004781,PROD003,1710747.0,1471050.0,554260.0,40862.0,2024-01-19,2027-01-03,0,22.0,A
OBL0012259,CLI0009666,PROD008,13190877.0,11808370.0,749077.0,984031.0,2024-11-29,2025-11-24,0,11.0,A
OBL0012260,CLI0000782,PROD011,37564869.0,33235613.0,12222896.0,1384817.0,2024-06-05,2026-05-26,0,15.0,
OBL0012261,CLI0001049,PROD011,23340860.0,19954523.0,4335956.0,831438.0,2024-09-19,2026-09-09,0,18.0,A
OBL0012262,CLI0005058,PROD014,19465815.0,19313420.0,1980371.0,804726.0,2024-08-04,2026-07-25,0,21.0,A
OBL0012263,CLI0001809,PROD005,34592501.0,31555700.0,12818354.0,525928.0,2024-05-07,2029-04-11,21,35.0,B
OBL0012264,CLI0006699,PROD006,46969890.0,44136652.0,3751025.0,919514.0,2024-10-27,2028-10-06,21,43.0,
OBL0012265,CLI0000658,PROD004,46394863.0,44996666.0,11916028.0,1249907.0,2024-12-11,2027-11-26,0,26.0,A
OBL0012266,CLI0003119,PROD008,9684389.0,9462894.0,8075235.0,788574.0,2024-09-24,2025-09-19,47,1.0,C
OBL0012267,CLI0009083,PROD004,49108578.0,43710962.0,9789245.0,1214193.0,2024-04-01,2027-03-17,25,27.0,B
OBL0012268,CLI0006659,PROD007,28481509.0,25590383.0,14928491.0,710844.0,2024-08-17,2027-08-02,2,14.0,B
OBL0012269,CLI0009119,PROD008,40095548.0,39607626.0,20688593.0,3300636.0,2024-12-09,2025-12-04,22,5.0,B
OBL0012270,CLI0006906,PROD002,49586102.0,47684082.0,17078947.0,794735.0,2024-11-30,2029-11-04,0,38.0,A
OBL0012271,CLI0000168,PROD009,8363686.0,7720854.0,6098471.0,214468.0,2024-07-01,2027-06-16,0,7.0,A
OBL0012272,CLI0002407,PROD001,1642202.0,1512651.0,1034427.0,31514.0,2024-05-25,2028-05-04,15,15.0,
OBL0012273,CLI0008081,PROD014,29131936.0,25735560.0,23377128.0,1072315.0,2024-04-13,2026-04-03,0,2.0,A
OBL0012274,CLI0000101,PROD012,892805.0,886852.0,58872.0,36952.0,2024-07-24,2026-07-14,50,22.0,C
OBL0012275,CLI0002962,PROD004,19700904.0,19121868.0,11972523.0,531163.0,2024-07-19,2027-07-04,25,13.0,B
OBL0012276,CLI0004322,PROD007,47403098.0,43031265.0,36129987.0,1195313.0,2024-07-30,2027-07-15,0,5.0,A
OBL0012277,CLI0001014,PROD002,33745972.0,32420042.0,2200239.0,540334.0,2024-01-09,2028-12-13,34,55.0,C
OBL0012278,CLI0008483,PROD013,11259970.0,10888128.0,10556019.0,907344.0,2024-10-17,2025-10-12,12,,B
OBL0012279,CLI0009016,PROD015,38540637.0,38005459.0,32269510.0,633424.0,2024-03-30,2029-03-04,7,9.0,B
OBL0012280,CLI0007714,PROD014,42016688.0,38800987.0,12943860.0,1616708.0,2024-01-15,2026-01-04,12,15.0,B
OBL0012281,CLI0002440,PROD005,17256851.0,15058700.0,4968436.0,250978.0,2024-03-06,2029-02-08,0,40.0,A
OBL0012282,CLI0008397,PROD007,49035199.0,42905368.0,22452794.0,1191816.0,2024-12-01,2027-11-16,0,,A
OBL0012283,CLI0004878,PROD007,22488314.0,21383285.0,16735603.0,593980.0,2024-02-16,2027-01-31,147,7.0,E
OBL0012284,CLI0005699,PROD010,34169115.0,32594155.0,15252600.0,905393.0,2024-03-14,2027-02-27,0,19.0,A
OBL0012285,CLI0002848,PROD014,46144394.0,39942441.0,35396656.0,1664268.0,2024-05-27,2026-05-17,0,2.0,A
